ec5_uuid,created_at,uploaded_at,title,SITE,NEW_SITE,CSO,lat_LOC,long_LOC,accuracy_LOC,UTM_Northing_LOC,UTM_Easting_LOC,UTM_Zone_LOC,DATE,TIME,SAMPLER_ID,COND,TEMP,NITR,PHOS_METER,PHOS_HI,PHOS_LO,RIVER_HEIGHT,PHOTO_YN,PHOTO,COMMENTS
e660e540-e9e0-11ee-b655-139e2e752314,2025-10-16T07:57:26.000Z,2025-10-16T07:59:12.000Z,"Stour River - Shipston-on-Stour - Fell Mill Footbridge 24/03/2024 SA0099","Stour River - Shipston-on-Stour - Fell Mill Footbridge",,,,,,,,,24/03/2024,10:35,SA0099,592,10.1,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.29,1.5,No,,"River well within its banks and more settled.  Depth from River bed to Footbridge Deck measured as 3.6m."
5fcbf25c-d954-47b0-8c65-90aa0fa7d0a3,2025-10-16T07:57:26.000Z,2025-10-16T07:59:10.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 23/03/2024 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,23/03/2024,12:30,SA0009,780,9.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.25,0.01,No,,"River level dropped a lot and water a lot clearer"
d2b382e6-b121-4e52-8acf-e7e0ffea757f,2025-10-16T07:57:26.000Z,2025-10-16T07:59:09.000Z,"Stour River - Willington - Willington 21/03/2024 SA0027","Stour River - Willington - Willington",,,,,,,,,21/03/2024,10:30,SA0027,556,12.5,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.25,0.5,No,,
b96147aa-d9c9-49d2-ab02-35bc98d0daf3,2025-10-16T07:57:26.000Z,2025-10-16T07:59:08.000Z,"Piddle Brook - Wyre Piddle - Bridge 23/03/2024 SA0045","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,23/03/2024,12:30,SA0045,1020,9.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.53,0.34,No,,"River Green/brown and lots of scum."
69ab8809-debc-4002-9e11-7951a259b1c3,2025-10-16T07:57:26.000Z,2025-10-16T07:59:07.000Z,"Avon River - Wyre Piddle - Smiths Meadows 23/03/2024 SA0045","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,23/03/2024,11:45,SA0045,747,10.4,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.67,0.9,No,,"River quite high, brown, scum."
39648168-f46f-4405-9899-ff9a607fab72,2025-10-16T07:57:26.000Z,2025-10-16T07:59:06.000Z,"Avon River - Pershore - Pershore Bridges 18/03/2024 SA0025","Avon River - Pershore - Pershore Bridges",,,,,,,,,18/03/2024,08:08,SA0025,607,14.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,3.48,No,,
688c26a2-37ef-4c38-bace-06802cd933e1,2025-10-16T07:57:26.000Z,2025-10-16T07:59:05.000Z,"Avon River - Tewkesbury - Lower Lode Ln 22/03/2024 SA0028","Avon River - Tewkesbury - Lower Lode Ln",,,,,,,,,22/03/2024,09:40,SA0028,7350,12.4,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.43,2,No,,Cloudy
f93cffcc-5208-4fb6-9c95-2d47c669fc15,2025-10-16T07:57:26.000Z,2025-10-16T07:59:04.000Z,"Swilgate River - Tewkesbury - A38 21/03/2024 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,21/03/2024,11:30,SA0001,858,12.6,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.41,0,No,,
7e964e07-2051-4fb5-a632-35f2ae7d3f9e,2025-10-16T07:57:26.000Z,2025-10-16T07:59:03.000Z,"Avon River - Tewkesbury - Black Bear Pub 22/03/2024 SA0001","Avon River - Tewkesbury - Black Bear Pub",,,,,,,,,22/03/2024,09:16,SA0001,675,13.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.82,0,No,,
a9f10a1f-213e-47d6-80c2-aa823b2d2a35,2025-10-16T07:57:26.000Z,2025-10-16T07:59:02.000Z,"Stour River - Preston on Stour - Preston Ln Bridge 21/03/2024 SA0011","Stour River - Preston on Stour - Preston Ln Bridge",,,,,,,,,21/03/2024,15:30,SA0011,610,11.3,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.31,1.5,No,,
b438575e-dc1d-4b80-a018-0b9280e6759e,2025-10-16T07:57:26.000Z,2025-10-16T07:59:01.000Z,"Avon River - Alveston - Swiffen Bank 20/03/2024 SA0015","Avon River - Alveston - Swiffen Bank",,,,,,,,,20/03/2024,02:20,SA0015,542,13,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.47,1,No,,"Lots of rain again this week"
3bca709a-2843-4ca9-bac8-1bc87fdcc778,2025-10-16T07:57:26.000Z,2025-10-16T07:58:59.000Z,"Avon River - Alveston - Weir 20/03/2024 SA0019","Avon River - Alveston - Weir",,,,,,,,,20/03/2024,15:13,SA0019,538,17.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,1,No,,"More rain again"
489dd80e-cf02-4325-ab00-060064b9ed94,2025-10-16T07:57:26.000Z,2025-10-16T07:58:58.000Z,"Stour River - Clifford Chambers - Mill Bridge 17/03/2024 SA0016","Stour River - Clifford Chambers - Mill Bridge",,,,,,,,,17/03/2024,14:15,SA0016,538,16.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.3,1.7,No,,
6f66e10a-c9cd-4e7f-b2f2-d816b4f01bbd,2025-10-16T07:57:26.000Z,2025-10-16T07:58:57.000Z,"Avon River - Tewkesbury - Abbey Mill 18/03/2024 SA0029","Avon River - Tewkesbury - Abbey Mill",,,,,,,,,18/03/2024,12:03,SA0029,547,12.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.63,2.5,No,,"River in flood, moving fast"
c633b014-dd8b-4723-9566-6b0292c1bdbb,2025-10-16T07:57:26.000Z,2025-10-16T07:58:56.000Z,"Piddle Brook - Wyre Piddle - Bridge 16/03/2024 SA0045","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,16/03/2024,12:15,SA0045,672,10.3,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.53,0.4,No,,"Brown and scummy"
8f7ae63b-6219-4fbc-ab25-6ad17db8c4be,2025-10-16T07:57:26.000Z,2025-10-16T07:58:55.000Z,"Avon River - Wyre Piddle - Smiths Meadows 16/03/2024 SA0045","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,16/03/2024,11:45,SA0045,676,11.3,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.6,1.1,No,,"1.1m at Evesham. Falling. Brown."
74cfcf9c-96e6-49d8-b786-21bed3b2f347,2025-10-16T07:57:26.000Z,2025-10-16T07:58:52.000Z,"Stour River - Stretton-on-Fosse - Below Works 18/03/2024 SA0021","Stour River - Stretton-on-Fosse - Below Works",,,,,,,,,18/03/2024,09:46,SA0021,529,9.8,1,"Low range Hanna pocket checker (﹤2.5ppm)",,0.95,0.4,No,,
18cde8d0-517a-40a3-b427-78622c670b7a,2025-10-16T07:57:26.000Z,2025-10-16T07:58:51.000Z,"Stour River - Stretton-on-Fosse - Above Works 18/03/2024 SA0021","Stour River - Stretton-on-Fosse - Above Works",,,,,,,,,18/03/2024,09:27,SA0021,489,10.1,1,"Low range Hanna pocket checker (﹤2.5ppm)",,0.72,0.3,No,,"Lots of surface foam visible"
565ac3ed-1477-4646-a00f-5584fe53b694,2025-10-16T07:57:26.000Z,2025-10-16T07:58:48.000Z,"Stour River - Stretton-on-Fosse - Below Works 11/03/2024 SA0021","Stour River - Stretton-on-Fosse - Below Works",,,,,,,,,11/03/2024,09:26,SA0021,425,7.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.31,0.4,No,,
bda5f5f9-721e-465b-be28-2d96c3bc8321,2025-10-16T07:57:26.000Z,2025-10-16T07:58:47.000Z,"Stour River - Stretton-on-Fosse - Above Works 11/03/2024 SA0021","Stour River - Stretton-on-Fosse - Above Works",,,,,,,,,11/03/2024,09:01,SA0021,420,8.1,1,"Low range Hanna pocket checker (﹤2.5ppm)",,0.35,0.3,No,,
f230fe98-49d6-494d-9836-ddb85a4948fa,2025-10-16T07:57:26.000Z,2025-10-16T07:58:46.000Z,"Stour River - Stretton-on-Fosse - Below Works 04/03/2024 SA0021","Stour River - Stretton-on-Fosse - Below Works",,,,,,,,,04/03/2024,09:19,SA0021,599,5.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,1.5,0.3,No,,
ed1ae48e-17fe-4fc4-9f2e-8bb31dba471d,2025-10-16T07:57:26.000Z,2025-10-16T07:58:45.000Z,"Stour River - Stretton-on-Fosse - Above Works 04/03/2024 SA0021","Stour River - Stretton-on-Fosse - Above Works",,,,,,,,,04/03/2024,09:01,SA0021,551,5.5,1,"Low range Hanna pocket checker (﹤2.5ppm)",,1.09,0.2,No,,
438d051c-04dd-4161-9296-43c8118245dd,2025-10-16T07:57:26.000Z,2025-10-16T07:58:44.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 17/03/2024 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,17/03/2024,11:45,SA0009,535,12.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.19,0.32,No,,"Fast current. Flecks of foam on surface"
ac8ffd22-f36d-4357-8732-004fa08bfbcf,2025-10-16T07:57:26.000Z,2025-10-16T07:58:43.000Z,"Bow Brook - Pershore - Walcot Ln 15/03/2024 SA0040","Bow Brook - Pershore - Walcot Ln",,,,,,,,,15/03/2024,11:45,SA0040,808,13.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.82,0.6,No,,"Water cloudy and fast flowing after heavy rain"
44ec4633-4e68-45d0-972b-4778a1606945,2025-10-16T07:57:26.000Z,2025-10-16T07:58:41.000Z,"Bow Brook - Pershore - Walcot Ln 08/03/2024 SA0040","Bow Brook - Pershore - Walcot Ln",,,,,,,,,08/03/2024,16:19,SA0040,848,8.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.77,0.4,No,,"Brook flowing fast, water slightly cloudy"
577782e2-9eb4-4ad2-ab8b-51f493e586e0,2025-10-16T07:57:26.000Z,2025-10-16T07:58:40.000Z,"Bow Brook - Pershore - Walcot Ln 01/03/2024 SA0040","Bow Brook - Pershore - Walcot Ln",,,,,,,,,01/03/2024,12:04,SA0040,693,9.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.7,0.9,No,,"High water after heavy rain, ford in flood"
30243170-e3b8-11ee-9952-b79de09316b9,2025-10-16T07:57:26.000Z,2025-10-16T07:58:39.000Z,"Stour River - Shipston-on-Stour - Fell Mill Footbridge 16/03/2024 SA0099","Stour River - Shipston-on-Stour - Fell Mill Footbridge",,,,,,,,,16/03/2024,14:25,SA0099,599,10.1,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.27,2,No,,"Depth unknown yet"
169b311d-adda-4288-bf55-17e13cdf3c64,2025-10-16T07:57:26.000Z,2025-10-16T07:58:38.000Z,"Tributary (Alne River) - Preston Bagot - Brook 15/03/2024 SA0033","Tributary (Alne River) - Preston Bagot - Brook",,,,,,,,,15/03/2024,16:00,SA0033,597,13,2,"Low range Hanna pocket checker (﹤2.5ppm)",,1,0,No,,
dd2a6f12-bdea-450e-9dc1-b7bef6fcb0da,2025-10-16T07:57:26.000Z,2025-10-16T07:58:37.000Z,"Stour River - Newbold on Stour - Mill Ln 14/03/2024 SA0012","Stour River - Newbold on Stour - Mill Ln",,,,,,,,,14/03/2024,17:00,SA0012,602,13.8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.13,2.5,No,,Rainy
0ca90f4f-a38b-46f5-88d9-768201e80cbd,2025-10-16T07:57:26.000Z,2025-10-16T07:58:36.000Z,"Stour River - Newbold on Stour - Mill Ln 28/02/2024 SA0012","Stour River - Newbold on Stour - Mill Ln",,,,,,,,,28/02/2024,17:00,SA0012,643,13,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.36,2.5,No,,"Dry day. Emergency incident of raw sewage being pumped into Stoir. Faeces and toilet paper on river bank. EA informed"
49bb7608-c47a-41ff-8ef2-ce82aa631f89,2025-10-16T07:57:26.000Z,2025-10-16T07:58:35.000Z,"Stour River - Newbold on Stour - Mill Ln 06/03/2024 SA0012","Stour River - Newbold on Stour - Mill Ln",,,,,,,,,06/03/2024,16:20,SA0012,607,10.2,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.27,2.5,No,,Sunny
bd0cd363-61a7-4ced-8750-850200d3fd61,2025-10-16T07:57:26.000Z,2025-10-16T07:58:34.000Z,"Avon River - Tewkesbury - Black Bear Pub 16/03/2024 SA0001","Avon River - Tewkesbury - Black Bear Pub",,,,,,,,,16/03/2024,11:05,SA0001,645,12.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.77,2,No,,
2fee292b-b3c7-405a-80b4-cce155162481,2025-10-16T07:57:26.000Z,2025-10-16T07:58:33.000Z,"Swilgate River - Tewkesbury - A38 16/03/2024 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,16/03/2024,10:40,SA0001,764,11.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.61,2,No,,
ba02a633-2308-4f42-85ba-0dbb5d4d6e75,2025-10-16T07:57:26.000Z,2025-10-16T07:58:31.000Z,"Avon River - Tewkesbury - Lower Lode Ln 16/03/2024 SA0028","Avon River - Tewkesbury - Lower Lode Ln",,,,,,,,,16/03/2024,09:54,SA0028,6390,11.5,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.55,3,No,,
3ba17b97-5e9d-435d-a673-7c44c5e8f699,2025-10-16T07:57:26.000Z,2025-10-16T07:58:30.000Z,"Stratford-upon-Avon Canal - Preston Bagot - Canal 15/03/2024 SA0033","Stratford-upon-Avon Canal - Preston Bagot - Canal",,,,,,,,,15/03/2024,15:50,SA0033,312,12.7,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.13,0,No,,
1aa95936-18ba-4c12-9057-e86bf7d366ed,2025-10-16T07:57:26.000Z,2025-10-16T07:58:29.000Z,"Stour River - Willington - Willington 14/03/2024 SA0027","Stour River - Willington - Willington",,,,,,,,,14/03/2024,11:20,SA0027,563,12.8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.21,0.5,No,,
9798b3ee-9dd9-47a4-807f-d22902c47b68,2025-10-16T07:57:26.000Z,2025-10-16T07:58:28.000Z,"Avon River - Alveston - Swiffen Bank 13/03/2024 SA0015","Avon River - Alveston - Swiffen Bank",,,,,,,,,13/03/2024,15:15,SA0015,464,12.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.25,1.5,No,,"Flooding following more heavy rain"
de4cd6a7-bce2-4e08-8a0e-d1f19e36ad96,2025-10-16T07:57:26.000Z,2025-10-16T07:58:27.000Z,"Avon River - Alveston - Weir 13/03/2024 SA0018","Avon River - Alveston - Weir",,,,,,,,,13/03/2024,14:40,SA0018,464,13.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.52,1.5,No,,"River high after lots of rainfall"
0be815ff-2a63-4261-8fdb-be579d67b1ab,2025-10-16T07:57:26.000Z,2025-10-16T07:58:26.000Z,"Stour River - Preston on Stour - Preston Ln Bridge 13/03/2024 SA0011","Stour River - Preston on Stour - Preston Ln Bridge",,,,,,,,,13/03/2024,12:42,SA0011,508,10.9,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.32,2,No,,"River swollen"
839f57b1-c598-460d-b5f7-996ae26c3ea9,2025-10-16T07:57:26.000Z,2025-10-16T07:58:25.000Z,"Avon River - Tewkesbury - Abbey Mill 11/03/2024 SA0029","Avon River - Tewkesbury - Abbey Mill",,,,,,,,,11/03/2024,16:04,SA0029,863,9.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,0.6,No,,
9f7c3a22-e8e1-414a-b988-d1a00fb8b37c,2025-10-16T07:57:26.000Z,2025-10-16T07:58:24.000Z,"Stour River - Clifford Chambers - Mill Bridge 10/03/2024 SA0016","Stour River - Clifford Chambers - Mill Bridge",,,,,,,,,10/03/2024,13:30,SA0016,665,9.2,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.22,1.2,No,,"Mostly dry week"
13503fbc-faab-47ba-b9d8-30e2f4b5754f,2025-10-16T07:57:26.000Z,2025-10-16T07:58:23.000Z,"Tributary (Alne River) - Preston Bagot - Brook 08/03/2024 SA0033","Tributary (Alne River) - Preston Bagot - Brook",,,,,,,,,08/03/2024,16:15,SA0033,745,10.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.58,0,No,,
3d91c270-5482-45be-9065-818bc50ac84d,2025-10-16T07:57:26.000Z,2025-10-16T07:58:22.000Z,"Stratford-upon-Avon Canal - Preston Bagot - Canal 08/03/2024 SA0033","Stratford-upon-Avon Canal - Preston Bagot - Canal",,,,,,,,,08/03/2024,16:00,SA0033,338,9.5,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.34,0,No,,
2c8ed3e4-64f8-4392-b4ad-bc5127570a80,2025-10-16T07:57:26.000Z,2025-10-16T07:58:19.000Z,"Tributary (Alne River) - Preston Bagot - Brook 01/03/2024 SA0033","Tributary (Alne River) - Preston Bagot - Brook",,,,,,,,,01/03/2024,15:50,SA0033,457,10.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.61,0,No,,"Water level high"
2401fa5a-4b97-47e1-8307-0fba8a71e655,2025-10-16T07:57:26.000Z,2025-10-16T07:58:18.000Z,"Stratford-upon-Avon Canal - Preston Bagot - Canal 01/03/2024 SA0033","Stratford-upon-Avon Canal - Preston Bagot - Canal",,,,,,,,,01/03/2024,15:40,SA0033,295,9.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.51,0,No,,"Water level high"
edd9062f-e89f-4afd-8ceb-a751b5975dd1,2025-10-16T07:57:26.000Z,2025-10-16T07:58:15.000Z,"Tributary (Alne River) - Preston Bagot - Brook 23/02/2024 SA0033","Tributary (Alne River) - Preston Bagot - Brook",,,,,,,,,23/02/2024,14:40,SA0033,390,11.2,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.56,0,No,,"Water level high"
860a3222-19af-45ab-8f5e-5624b1bc9476,2025-10-16T07:57:26.000Z,2025-10-16T07:58:14.000Z,"Stratford-upon-Avon Canal - Preston Bagot - Canal 23/02/2024 SA0033","Stratford-upon-Avon Canal - Preston Bagot - Canal",,,,,,,,,23/02/2024,14:30,SA0033,220,10.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.3,0,No,,"Water level high"
73a3b1c4-22c9-4b60-b2d9-3725d5a8510a,2025-10-16T07:57:26.000Z,2025-10-16T07:58:13.000Z,"Tributary (Alne River) - Preston Bagot - Brook 16/02/2024 SA0033","Tributary (Alne River) - Preston Bagot - Brook",,,,,,,,,16/02/2024,14:40,SA0033,353,12.4,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.56,0,No,,
cb3d0d1e-3b66-4c8b-9951-1d6625fbc1ed,2025-10-16T07:57:26.000Z,2025-10-16T07:58:11.000Z,"Stratford-upon-Avon Canal - Preston Bagot - Canal 16/02/2024 SA0033","Stratford-upon-Avon Canal - Preston Bagot - Canal",,,,,,,,,16/02/2024,14:20,SA0033,308,11.6,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.22,0,No,,
53d3bee4-eaa7-4b39-9a74-287568c8791c,2025-10-16T07:57:26.000Z,2025-10-16T07:58:10.000Z,"Tributary (Alne River) - Preston Bagot - Brook 01/02/2024 SA0033","Tributary (Alne River) - Preston Bagot - Brook",,,,,,,,,01/02/2024,15:45,SA0033,805,10.4,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.57,0,No,,
90e33a6e-404d-4350-b29c-bef2affe57bd,2025-10-16T07:57:26.000Z,2025-10-16T07:58:09.000Z,"Stratford-upon-Avon Canal - Preston Bagot - Canal 01/02/2024 SA0033","Stratford-upon-Avon Canal - Preston Bagot - Canal",,,,,,,,,01/02/2024,15:30,SA0033,351,9.7,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.25,0,No,,
28c41ef5-0a8b-47dc-adaf-f03a7f1af7fe,2025-10-16T07:57:26.000Z,2025-10-16T07:58:08.000Z,"Tributary (Alne River) - Preston Bagot - Brook 09/02/2024 SA0033","Tributary (Alne River) - Preston Bagot - Brook",,,,,,,,,09/02/2024,15:00,SA0033,243,11.9,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.59,0,No,,
d68075bd-b85b-4933-ba20-52488cbd8f90,2025-10-16T07:57:26.000Z,2025-10-16T07:58:07.000Z,"Stratford-upon-Avon Canal - Preston Bagot - Canal 09/02/2024 SA0033","Stratford-upon-Avon Canal - Preston Bagot - Canal",,,,,,,,,09/02/2024,14:45,SA0033,328,11.5,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.37,0,No,,
9617ff3e-b4b9-4b87-8e20-8bb9d91ec99c,2025-10-16T07:57:26.000Z,2025-10-16T07:58:06.000Z,"Avon River - Tewkesbury - Black Bear Pub 09/03/2024 SA0001","Avon River - Tewkesbury - Black Bear Pub",,,,,,,,,09/03/2024,15:49,SA0001,780,9.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.48,0,No,,
cdb0d3ee-7a19-4a6f-8a10-4afc958786c5,2025-10-16T07:57:26.000Z,2025-10-16T07:58:05.000Z,"Swilgate River - Tewkesbury - A38 09/03/2024 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,09/03/2024,09:01,SA0001,861,9.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.6,0,No,,
b7ea8f60-6cef-446f-a27d-4093177e4aa8,2025-10-16T07:57:26.000Z,2025-10-16T07:58:04.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 09/03/2024 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,09/03/2024,12:00,SA0009,736,9.6,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.28,0.075,No,,"River returned to normal level and flow"
bed9e3b1-d162-45d5-a5e7-b3f139d60ebd,2025-10-16T07:57:26.000Z,2025-10-16T07:58:03.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 03/03/2024 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,03/03/2024,11:30,SA0009,629,7.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.31,1.07,No,,"River in flood but flowing"
ded035b4-8125-4154-85b4-e960898e76d9,2025-10-16T07:57:26.000Z,2025-10-16T07:58:02.000Z,"Avon River - Wyre Piddle - Smiths Meadows 09/03/2024 SA0045","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,09/03/2024,13:04,SA0045,313,9.4,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.57,0.78,No,,"Normal height. No rain for several days. No scum."
b9a2c628-b410-4883-88c7-151caab88753,2025-10-16T07:57:26.000Z,2025-10-16T07:58:00.000Z,"Piddle Brook - Wyre Piddle - Bridge 09/03/2024 SA0045","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,09/03/2024,12:23,SA0045,1060,8.6,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.51,0.29,No,,"No recent rain. Normal flow. Some scum."
65e3c0b0-2fcc-4fc7-86bf-e6b5fb2a8ee6,2025-10-16T07:57:26.000Z,2025-10-16T07:57:59.000Z,"Stour River - Preston on Stour - Preston Ln Bridge 08/03/2024 SA0011","Stour River - Preston on Stour - Preston Ln Bridge",,,,,,,,,08/03/2024,13:46,SA0011,647,8.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.22,1.5,No,,
1ca6af9b-327b-4c89-95ef-bb44668baf6f,2025-10-16T07:57:26.000Z,2025-10-16T07:57:58.000Z,"Tributary (Alne River) - Langley - Ford 08/03/2024 SA0031","Tributary (Alne River) - Langley - Ford",,,,,,,,,08/03/2024,09:35,SA0031,661,8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.6,0.25,No,,"Lowest levelin several Weeks"
46ffb501-1fc5-448f-a1e1-9456d01a2cee,2025-10-16T07:57:26.000Z,2025-10-16T07:57:57.000Z,"Stour River - Willington - Willington 07/03/2024 SA0027","Stour River - Willington - Willington",,,,,,,,,07/03/2024,11:29,SA0027,590,9,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.14,0.5,No,,
bd40eb0c-0a54-46ce-83b3-11f281127a57,2025-10-16T07:57:26.000Z,2025-10-16T07:57:56.000Z,"Bow Brook - Peopleton - Mill Bridge 08/03/2024 SA0042","Bow Brook - Peopleton - Mill Bridge",,,,,,,,,08/03/2024,08:44,SA0042,975,9.3,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.8,0.75,No,,"Brook level back within its banks"
30e4c49f-afcb-4921-b2f7-8f72ac866631,2025-10-16T07:57:26.000Z,2025-10-16T07:57:55.000Z,"Avon River - Tewkesbury - Abbey Mill 05/03/2024 SA0029","Avon River - Tewkesbury - Abbey Mill",,,,,,,,,05/03/2024,18:25,SA0029,709,8.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,0.3,No,,
7deba08a-efdc-48b5-bbd7-55861c062374,2025-10-16T07:57:26.000Z,2025-10-16T07:57:54.000Z,"Avon River - Alveston - Swiffen Bank 04/03/2024 SA0017","Avon River - Alveston - Swiffen Bank",,,,,,,,,04/03/2024,14:15,SA0017,568,8.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.32,0.75,No,,"Floods still receeding."
2df0fb77-00c6-493a-b64f-fc4a41490c70,2025-10-16T07:57:26.000Z,2025-10-16T07:57:53.000Z,"Avon River - Alveston - Weir 04/03/2024 SA0015","Avon River - Alveston - Weir",,,,,,,,,04/03/2024,14:17,SA0015,561,8.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.42,0.75,No,,
8e65e7e1-0d27-4ed5-9859-22f4208fbce7,2025-10-16T07:57:26.000Z,2025-10-16T07:57:52.000Z,"Avon River - Pershore - Leisure Centre 17/02/2024 SA0025","Avon River - Pershore - Leisure Centre",,,,,,,,,17/02/2024,16:50,SA0025,634,12.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,3.48,No,,"Very brown and muddy"
512d19d3-e5b0-4b88-9b79-07c95aeb8abf,2025-10-16T07:57:26.000Z,2025-10-16T07:57:51.000Z,"Avon River - Pershore - Pershore Bridges 17/02/2024 SA0025","Avon River - Pershore - Pershore Bridges",,,,,,,,,17/02/2024,17:09,SA0025,533,12.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.48,3.48,No,,"Very muddy and brown water"
8d249dc6-d4c7-4d00-97b1-cdab62d4cb52,2025-10-16T07:57:26.000Z,2025-10-16T07:57:50.000Z,"Stour River - Willington - Willington 02/03/2024 SA0027","Stour River - Willington - Willington",,,,,,,,,02/03/2024,12:56,SA0027,383,8.7,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.22,1.5,No,,"Fast flowing"
b207ded4-8e6f-4784-909b-f588d7ebee13,2025-10-16T07:57:26.000Z,2025-10-16T07:57:49.000Z,"Tributary (Alne River) - Langley - Ford 03/03/2024 SA0031","Tributary (Alne River) - Langley - Ford",,,,,,,,,03/03/2024,11:05,SA0031,445,8.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.55,0.46,No,,
6de62990-a60a-492b-a258-7aeed521183b,2025-10-16T07:57:26.000Z,2025-10-16T07:57:47.000Z,"Stour River - Clifford Chambers - Mill Bridge 03/03/2024 SA0016","Stour River - Clifford Chambers - Mill Bridge",,,,,,,,,03/03/2024,14:30,SA0016,460,12.8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.27,1.4,No,,"Lots of rain previous week"
